sample_id,label,sample_type,data_pedigree,source,event_date,state,latitude,longitude,trigger,fatalities,dem_source,rainfall_source,soil_source,landcover_source,original_source_fields,elevation_m,slope_deg,aspect_deg,rainfall_24h_mm,rainfall_72h_mm,rainfall_surround_max_mm,soil_clay_pct,soil_sand_pct,soil_silt_pct,soil_bulk_density,soil_ph,soil_organic_carbon,lc_tree_cover,lc_builtup,saturation_pct,cohesion_kpa
GLC-REAL-9169,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-06-12,Nagaland,26.1677,94.2442,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'on road between Mon and Tobu near Telangsao Hydro project , Nagaland, India', 'source_name': 'Nagaland Post', 'source_link': 'http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA5ODM0Mg%3D%3D'}",777.0,14.96,356.42,10.04,18.74,,,,,,,,,,,
GLC-REAL-4435,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2012-06-25,Arunachal Pradesh,27.174,95.8011,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Tirap , Arunachal Pradesh', 'source_name': 'articles.timesofindia', 'source_link': 'http://articles.timesofindia.indiatimes.com/2012-07-04/guwahati/32536229_1_massive-landslides-landslide-hit-road-blockade'}",296.0,0.95,0.0,36.02,76.5,,,,,,,,,,,
GLC-REAL-4313,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2012-04-08,Arunachal Pradesh,28.4659,95.86,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Endulin Nallah, Mayodia, 17-camp, 83-camp', 'source_name': 'timesofindia.indiatimes', 'source_link': 'http://timesofindia.indiatimes.com/Landslides-snap-road-links-in-Dibang-Valley/articleshow/12601499.cms'}",1063.0,27.91,114.15,3.12,12.66,,,,,,,,,,,
GLC-REAL-2344,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-08-27,Assam,24.7505,93.4221,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'NH-53 at Nungba police station, Kambirong(?), Manipur', 'source_name': 'e-pao', 'source_link': 'http://www.e-pao.net/GP.asp?src=27..280810.aug10'}",787.0,10.76,37.87,8.73,15.13,,,,,,,,,,,
GLC-REAL-7263,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-07-22,Manipur,25.4477,94.0489,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': '15 kms from Maram, National Highway-102/A (Maram Peren road)', 'source_name': 'The Sangai Express', 'source_link': 'http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts'}",1332.0,24.69,43.53,10.3,41.39,,,,,,,,,,,
GLC-REAL-5271,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-08-04,Nagaland,26.284,94.5808,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Nanga, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'}",726.0,25.85,93.95,5.53,15.66,,,,,,,,,,,
GLC-REAL-4424,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2012-06-20,Assam,26.149,91.7351,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Lalunggaon, Guwahati,  Assam', 'source_name': 'twocircles.net', 'source_link': 'http://twocircles.net/2012jun22/landslide_kills_three_assam.html'}",53.0,2.86,90.0,32.69,36.57,,,,,,,,,,,
GLC-REAL-3525,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2011-05-22,Assam,25.0672,93.4093,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kaiphundai(?)-Tousem(in Assam) road, Tamenglong district, Manipur', 'source_name': 'e-pao', 'source_link': 'http://www.e-pao.net/GP.asp?src=15..240511.may11'}",465.0,14.04,323.13,12.35,93.39,,,,,,,,,,,
GLC-REAL-7369,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-08-01,Manipur,24.1988,94.1016,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'between Chalong and Paraolon', 'source_name': 'E-PAO', 'source_link': 'http://e-pao.net/GP.asp?src=21..020815.aug15'}",1392.0,22.37,21.37,2.09,71.58,,,,,,,,,,,
GLC-REAL-4892,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-06-01,Arunachal Pradesh,27.8776,94.25,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Upper Subansiri', 'source_name': 'articles.timesofindia.indiatimes.com', 'source_link': 'http://articles.timesofindia.indiatimes.com/2013-07-28/guwahati/40848148_1_daporijo-upper-subansiri-landslides'}",961.0,40.77,228.92,10.89,21.72,,,,,,,,,,,
GLC-REAL-4377,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2012-06-02,Assam,26.1475,91.7356,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Guwahati, Assam', 'source_name': 'ibnlive.in', 'source_link': 'http://ibnlive.in.com/generalnewsfeed/news/barrak-valley-cut-off-due-to-heavy-landslides/1007155.html'}",54.0,0.0,0.0,12.72,43.71,,,,,,,,,,,
GLC-REAL-5430,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-09-01,Manipur,24.9037,93.487,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Tamenglong- Khongsang Road, Manipur', 'source_name': 'e-pao.net', 'source_link': 'http://e-pao.net/GP.asp?src=24..050913.sep13'}",1259.0,34.16,335.32,5.42,8.29,,,,,,,,,,,
GLC-REAL-7264,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-07-22,Manipur,25.4538,93.9827,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': '22 kms to 30 kms between Sangkungmai and Willong', 'source_name': 'The Sangai Express', 'source_link': 'http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts'}",1778.0,24.59,10.49,10.3,41.39,,,,,,,,,,,
GLC-REAL-5006,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-07-01,Nagaland,26.1147,94.3864,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MDQ4MQ%3D%3D-gEvw8J4DIOI%3D'}",355.0,5.79,350.54,9.11,27.57,,,,,,,,,,,
GLC-REAL-9335,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-05-18,Assam,24.5202,92.7239,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Bilaipur, Hailakandi district, Assam, India', 'source_name': 'Indian Express', 'source_link': 'http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/'}",43.0,0.95,90.0,75.63,179.71,,,,,,,,,,,
GLC-REAL-7279,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-07-24,Manipur,24.9818,93.5142,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Tamenglong Ward No-IV', 'source_name': 'E-PAO', 'source_link': 'http://e-pao.net/GP.asp?src=Snipp16..250715.jul15'}",1251.0,4.86,101.31,14.94,43.33,,,,,,,,,,,
GLC-REAL-6288,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-09-22,Assam,26.1985,91.7998,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Noonmati', 'source_name': 'Assam Tribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051'}",81.0,8.58,276.34,126.76,191.59,,,,,,,,,,,
GLC-REAL-5087,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-07-12,Nagaland,25.6269,94.1139,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'National Highway 29 Near Phesama Village, Nagaland', 'source_name': 'www.thehindubusinessline.com', 'source_link': 'http://www.thehindubusinessline.com/news/states/landslides-disrupt-vehicular-movement-on-nh29/article4912110.ece'}",1572.0,14.27,121.61,18.68,107.07,,,,,,,,,,,
GLC-REAL-258,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2007-09-11,Manipur,24.4279,94.0564,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'NH-39 at Imphal-Moreh section, Lokchao largest event', 'source_name': 'kanglaonline.com', 'source_link': 'http://www.kanglaonline.com/index.php?template=headline&newsid=39255&typeid=1'}",896.0,10.76,105.26,6.06,13.55,,,,,,,,,,,
GLC-REAL-5338,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-08-16,Assam,26.8727,94.9275,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Longlem, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA0NDE4MQ%3D%3D-6hneqQH1frg%3D'}",134.0,2.13,26.57,36.7,45.85,,,,,,,,,,,
GLC-REAL-2411,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-09-10,Arunachal Pradesh,27.0011,93.7273,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'districts Lakhimpur, Dhemaji, Golaghat, and Sonitpur, Assam province', 'source_name': 'timesofindia.indiatimes', 'source_link': 'http://timesofindia.indiatimes.com/india/13-killed-as-rains-wrack-havoc-in-north-and-eastern-India-/articleshow/6532367.cms'}",106.0,3.44,326.31,15.17,73.01,,,,,,,,,,,
GLC-REAL-6143,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-07-14,Mizoram,23.7327,92.7463,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Zembabawk, Aizawl', 'source_name': 'Business Standard', 'source_link': 'http://www.business-standard.com/article/pti-stories/rescue-operations-for-woman-swept-away-by-landslide-continue-114071500831_1.html'}",840.0,27.61,300.65,4.46,14.06,,,,,,,,,,,
GLC-REAL-9124,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-07-19,Meghalaya,25.203,90.5573,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Rongthragittim Songittal village, near Sibbari, South Garo Hills District, Meghalaya, India', 'source_name': 'Business Standard', 'source_link': 'http://www.business-standard.com/article/news-ani/over-hundred-homes-displaced-due-to-landslide-in-meghalaya-116072100406_1.html'}",146.0,17.75,308.66,39.27,219.59,,,,,,,,,,,
GLC-REAL-2282,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-08-19,Nagaland,26.1984,94.8158,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Tuensang-Kohima rd, 3 km outside Tuensang, Nagaland', 'source_name': 'indiablooms', 'source_link': 'http://www.indiablooms.com/EnvironmentDetailsPage/environmentDetails190810a.php'}",1881.0,29.21,63.43,13.74,29.82,,,,,,,,,,,
GLC-REAL-9338,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-05-18,Assam,24.4638,92.4943,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Sonachirra, Karimganj district, Assam, India', 'source_name': 'Indian Express', 'source_link': 'http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/'}",101.0,11.98,45.0,75.63,179.71,,,,,,,,,,,
GLC-REAL-2421,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-09-13,Mizoram,23.75407,92.74129,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'road to Muanna Godown, Zuangtui, Mizoram', 'source_name': 'Mizoram Express', 'source_link': 'http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/'}",975.0,22.37,158.63,11.41,19.1,,,,,,,,,,,
GLC-REAL-2249,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-08-14,Nagaland,26.0814,94.803,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kiphire-Tuensang rd, Nagaland', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/frontpage/53726.html'}",950.0,36.04,110.1,11.86,53.09,,,,,,,,,,,
GLC-REAL-8901,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-07-10,Nagaland,25.7902,94.1318,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'National Highway 2, near Kohima, Nagaland, India', 'source_name': 'Business Standard', 'source_link': 'http://www.business-standard.com/article/news-ians/landslide-blocks-nh2-disrupting-traffic-to-and-from-manipur-116071000262_1.html'}",1286.0,10.56,169.7,14.38,23.03,,,,,,,,,,,
GLC-REAL-2283,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-08-19,Manipur,24.8961,93.4957,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': '2 km from Khongsang village(?), road between Tamenglong and Imphal or Nungba, Manipur', 'source_name': 'e-pao.net', 'source_link': 'http://e-pao.net/GP.asp?src=21..210810.aug10'}",1069.0,32.95,162.03,8.39,19.28,,,,,,,,,,,
GLC-REAL-6016,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-05-09,Assam,24.8669,92.3576,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Satgarakul Village, Karimganj, Assam State', 'source_name': 'Sciency Thoughts', 'source_link': 'http://sciencythoughts.blogspot.com/2014/05/seven-members-of-one-family-killed-by.html'}",23.0,0.95,180.0,43.71,124.37,,,,,,,,,,,
GLC-REAL-215,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2007-08-28,Nagaland,25.7428,93.9136,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Phesema area at National Highway 39', 'source_name': 'Newkerala', 'source_link': 'http://www.newkerala.com/july.php?action=fullnews&id=56364'}",465.0,19.79,76.61,3.08,14.24,,,,,,,,,,,
GLC-REAL-7780,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-08-26,Mizoram,23.3572,92.7878,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Sailam village', 'source_name': 'Indian Express', 'source_link': 'http://indianexpress.com/article/india/india-others/several-houses-swept-away-in-mudslide-in-the-mizoram-town-of-phullen/'}",1379.0,9.32,293.96,2.74,4.43,,,,,,,,,,,
GLC-REAL-2281,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-08-19,Nagaland,25.6156,94.11603,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kisima, Nagaland', 'source_name': 'E-PAO', 'source_link': 'http://www.indiablooms.com/EnvironmentDetailsPage/environmentDetails190810a.php'}",1620.0,30.1,198.43,10.84,27.29,,,,,,,,,,,
GLC-REAL-1996,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-06-17,Nagaland,26.4333,94.8833,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Shayoung Ward(?), Longleng, Nagaland', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/50546.html'}",556.0,25.92,59.04,2.62,54.18,,,,,,,,,,,
GLC-REAL-6283,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-09-22,Assam,26.1314,91.7548,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Dakhingaon', 'source_name': 'Assam Tribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051'}",77.0,7.83,75.96,126.76,191.59,,,,,,,,,,,
GLC-REAL-8930,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-07-11,Nagaland,26.1699,94.4922,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'North Point Colony, Akuluto, Nagaland, India', 'source_name': 'Nagaland Post', 'source_link': 'https://issuu.com/nagalandpost90/docs/july_13__2016'}",1167.0,37.48,47.64,8.39,28.43,,,,,,,,,,,
GLC-REAL-869,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2008-10-29,Assam,27.2333,94.1167,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'North Lakhimpur ', 'source_name': 'rttnews', 'source_link': 'http://www.rttnews.com/ArticleView.aspx?Id=758386&SMap=1'}",88.0,2.13,333.43,0.0,19.84,,,,,,,,,,,
GLC-REAL-285,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2007-09-29,Mizoram,24.1293,92.6921,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'National Highway, 45 Aizwal (Mizoram)', 'source_name': 'Newkerala', 'source_link': 'http://www.newkerala.com/oct.php?action=fullnews&id=7498'}",829.0,13.07,158.96,4.42,4.61,,,,,,,,,,,
GLC-REAL-3662,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2011-06-28,Manipur,25.03562,94.01442,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Ikou-Gangpijang road, near: Ikou, Saikul, and Gangpijang; Imphal India', 'source_name': 'E-PAO', 'source_link': 'http://e-pao.net/GP.asp?src=7..290611.jun11'}",869.0,24.17,211.33,12.9,73.66,,,,,,,,,,,
GLC-REAL-5427,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-08-15,Nagaland,25.3833,94.1884,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Koide Government High School, Senapati, Manipur', 'source_name': 'e-pao.net', 'source_link': 'http://e-pao.net/GP.asp?src=Snipp8..230813.aug13'}",1685.0,23.77,330.52,4.08,74.99,,,,,,,,,,,
GLC-REAL-8339,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-09-23,Assam,26.1666,91.7042,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kamakhya Temple', 'source_name': 'Assam Times', 'source_link': 'http://www.assamtimes.org/node/15150'}",236.0,15.18,317.49,61.13,106.92,,,,,,,,,,,
GLC-REAL-4905,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-06-07,Nagaland,26.0977,94.7031,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kuthur – Huker Road Via Y Anner, Chessore, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA0NjAwNw%3D%3D-%2FtfIAOw1uMk%3D'}",1710.0,31.05,48.37,9.11,20.54,,,,,,,,,,,
GLC-REAL-9186,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-07-25,Manipur,25.48,94.1383,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Imphal-Dimapur road  in Tadubi, Senapati district, Manipur, India', 'source_name': 'E-Pao', 'source_link': 'http://www.e-pao.net/GP.asp?src=Snipp1..260716.jul16'}",1705.0,17.66,222.88,18.3,31.65,,,,,,,,,,,
GLC-REAL-5107,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-07-15,Nagaland,25.6269,94.1139,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'National Highway 29 Near Phesama Village, Nagaland', 'source_name': 'articles.timesofindia.indiatimes.com', 'source_link': 'http://articles.timesofindia.indiatimes.com/2013-07-15/guwahati/40589516_1_southern-angami-youth-organization-jessami-tadubi'}",1572.0,14.27,121.61,14.57,35.52,,,,,,,,,,,
GLC-REAL-7253,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-07-22,Assam,24.7979,92.9974,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Lakhipur', 'source_name': 'Assam Times', 'source_link': 'http://www.assamtimes.org/node/14309'}",28.0,0.95,270.0,18.11,52.6,,,,,,,,,,,
GLC-REAL-6286,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-09-22,Assam,26.1044,91.7082,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Garchuk', 'source_name': 'Assam Tribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051'}",54.0,2.7,135.0,126.76,191.59,,,,,,,,,,,
