sample_id,label,sample_type,data_pedigree,source,event_date,state,latitude,longitude,trigger,fatalities,dem_source,rainfall_source,soil_source,landcover_source,original_source_fields,elevation_m,slope_deg,aspect_deg,rainfall_24h_mm,rainfall_72h_mm,rainfall_surround_max_mm,soil_clay_pct,soil_sand_pct,soil_silt_pct,soil_bulk_density,soil_ph,soil_organic_carbon,lc_tree_cover,lc_builtup,saturation_pct,cohesion_kpa,split_target
GLC-REAL-8901,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-07-10,Nagaland,25.7902,94.1318,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'National Highway 2, near Kohima, Nagaland, India', 'source_name': 'Business Standard', 'source_link': 'http://www.business-standard.com/article/news-ians/landslide-blocks-nh2-disrupting-traffic-to-and-from-manipur-116071000262_1.html'}",1286.0,10.56,169.7,14.38,23.03,,,,,,,,,,,,TRAIN
GLC-REAL-6016,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-05-09,Assam,24.8669,92.3576,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Satgarakul Village, Karimganj, Assam State', 'source_name': 'Sciency Thoughts', 'source_link': 'http://sciencythoughts.blogspot.com/2014/05/seven-members-of-one-family-killed-by.html'}",23.0,0.95,180.0,43.71,124.37,,,,,,,,,,,,TRAIN
GLC-REAL-215,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2007-08-28,Nagaland,25.7428,93.9136,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Phesema area at National Highway 39', 'source_name': 'Newkerala', 'source_link': 'http://www.newkerala.com/july.php?action=fullnews&id=56364'}",465.0,19.79,76.61,3.08,14.24,,,,,,,,,,,,TRAIN
GLC-REAL-2281,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-08-19,Nagaland,25.6156,94.11603,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kisima, Nagaland', 'source_name': 'E-PAO', 'source_link': 'http://www.indiablooms.com/EnvironmentDetailsPage/environmentDetails190810a.php'}",1620.0,30.1,198.43,10.84,27.29,,,,,,,,,,,,TRAIN
GLC-REAL-1996,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-06-17,Nagaland,26.4333,94.8833,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Shayoung Ward(?), Longleng, Nagaland', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/50546.html'}",556.0,25.92,59.04,2.62,54.18,,,,,,,,,,,,TRAIN
GLC-REAL-6283,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-09-22,Assam,26.1314,91.7548,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Dakhingaon', 'source_name': 'Assam Tribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051'}",77.0,7.83,75.96,126.76,191.59,,,,,,,,,,,,TRAIN
GLC-REAL-8930,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-07-11,Nagaland,26.1699,94.4922,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'North Point Colony, Akuluto, Nagaland, India', 'source_name': 'Nagaland Post', 'source_link': 'https://issuu.com/nagalandpost90/docs/july_13__2016'}",1167.0,37.48,47.64,8.39,28.43,,,,,,,,,,,,TRAIN
GLC-REAL-869,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2008-10-29,Assam,27.2333,94.1167,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'North Lakhimpur ', 'source_name': 'rttnews', 'source_link': 'http://www.rttnews.com/ArticleView.aspx?Id=758386&SMap=1'}",88.0,2.13,333.43,0.0,19.84,,,,,,,,,,,,TRAIN
GLC-REAL-8339,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-09-23,Assam,26.1666,91.7042,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kamakhya Temple', 'source_name': 'Assam Times', 'source_link': 'http://www.assamtimes.org/node/15150'}",236.0,15.18,317.49,61.13,106.92,,,,,,,,,,,,TRAIN
GLC-REAL-4905,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-06-07,Nagaland,26.0977,94.7031,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kuthur – Huker Road Via Y Anner, Chessore, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA0NjAwNw%3D%3D-%2FtfIAOw1uMk%3D'}",1710.0,31.05,48.37,9.11,20.54,,,,,,,,,,,,TRAIN
GLC-REAL-5107,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-07-15,Nagaland,25.6269,94.1139,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'National Highway 29 Near Phesama Village, Nagaland', 'source_name': 'articles.timesofindia.indiatimes.com', 'source_link': 'http://articles.timesofindia.indiatimes.com/2013-07-15/guwahati/40589516_1_southern-angami-youth-organization-jessami-tadubi'}",1572.0,14.27,121.61,14.57,35.52,,,,,,,,,,,,TRAIN
GLC-REAL-7253,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-07-22,Assam,24.7979,92.9974,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Lakhipur', 'source_name': 'Assam Times', 'source_link': 'http://www.assamtimes.org/node/14309'}",28.0,0.95,270.0,18.11,52.6,,,,,,,,,,,,TRAIN
GLC-REAL-6286,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-09-22,Assam,26.1044,91.7082,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Garchuk', 'source_name': 'Assam Tribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051'}",54.0,2.7,135.0,126.76,191.59,,,,,,,,,,,,TRAIN
GLC-REAL-5337,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-08-16,Nagaland,26.4205,94.9731,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Yakshu, Nagaland', 'source_name': 'www.morungexpress.com', 'source_link': 'http://www.morungexpress.com/local/103875.html'}",688.0,24.63,250.91,39.28,53.14,,,,,,,,,,,,TRAIN
GLC-REAL-3881,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2011-08-05,Arunachal Pradesh,27.1034,93.6885,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Itanagar', 'source_name': 'articles.timesofindia', 'source_link': 'http://articles.timesofindia.indiatimes.com/2011-08-06/guwahati/29861700_1_water-supply-drinking-water-landslides'}",146.0,1.35,135.0,21.34,48.21,,,,,,,,,,,,TRAIN
GLC-REAL-3925,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2011-08-15,Arunachal Pradesh,27.4888,93.0153,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'East Kameng, Arunachal Pradesh', 'source_name': 'indianexpress', 'source_link': 'http://www.indianexpress.com/news/landslides-cut-off-arunachal-districts-iaf-to-the-rescue/833599/'}",549.0,30.59,40.43,42.1,67.64,,,,,,,,,,,,TRAIN
GLC-REAL-4757,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-02-18,Arunachal Pradesh,28.1193,95.1645,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'East Siang, Arunachal Pradesh', 'source_name': 'articles.timesofindia.indiatimes.com', 'source_link': 'http://articles.timesofindia.indiatimes.com/2013-02-20/guwahati/37199432_1_fire-mishap-east-siang-massive-landslide'}",791.0,40.39,304.62,2.93,5.34,,,,,,,,,,,,TRAIN
GLC-REAL-2045,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-07-06,Nagaland,26.2363,94.8133,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Tuensang, Nagaland', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/51540.html'}",1565.0,13.26,135.0,9.26,32.72,,,,,,,,,,,,TRAIN
GLC-REAL-7701,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-08-19,Nagaland,25.6278,94.1051,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Phesama', 'source_name': 'Nagaland Post', 'source_link': 'http://nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA4NTE4Nw%3D%3D'}",1527.0,15.5,147.26,8.1,17.36,,,,,,,,,,,,TRAIN
GLC-REAL-6513,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-08-14,Tripura,23.0137,91.7174,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Sabroom', 'source_name': 'New Indian Express', 'source_link': 'http://www.newindianexpress.com/nation/Landslide-Kills-Three-in-Tripura/2014/08/15/article2381042.ece'}",29.0,2.13,26.57,85.53,181.53,,,,,,,,,,,,TRAIN
GLC-REAL-2248,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-08-14,Nagaland,26.222,94.9152,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Noklak-Tuensang road, Nagaland', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/frontpage/53726.html'}",1757.0,29.21,63.43,11.86,53.09,,,,,,,,,,,,TRAIN
GLC-REAL-5268,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-08-04,Nagaland,26.0137,94.5163,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Zunheboto, Nagaland', 'source_name': 'www.morungexpress.com', 'source_link': 'http://www.morungexpress.com/local/101605.html'}",1727.0,6.85,303.69,5.78,14.93,,,,,,,,,,,,TRAIN
GLC-REAL-6106,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-06-26,Assam,26.1407,91.7645,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Narakasur', 'source_name': 'Two Circles', 'source_link': 'http://twocircles.net/2014jun27/8_killed_assam_landslides_electrocution.html#.U70ydPldU1L'}",62.0,2.86,270.0,14.23,20.69,,,,,,,,,,,,TRAIN
GLC-REAL-6969,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-06-16,Meghalaya,25.5114,90.215,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Nakham Bazaar, Tura, Meghalaya', 'source_name': 'The Shillong Times', 'source_link': 'http://www.theshillongtimes.com/2015/06/17/entire-family-among-5-dead-in-tura-landslides/'}",307.0,7.42,50.19,27.16,62.64,,,,,,,,,,,,TRAIN
GLC-REAL-2044,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-07-06,Nagaland,25.8877,94.7861,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kiphire,  Nagaland', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/51540.html'}",1172.0,6.65,90.0,9.26,32.72,,,,,,,,,,,,TRAIN
GLC-REAL-2587,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-10-10,Nagaland,25.6623,94.1072,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Lower Chandmari area, PWD department, Kohima, Manipur', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/56264.html'}",1387.0,10.56,169.7,0.87,76.09,,,,,,,,,,,,TRAIN
GLC-REAL-8684,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-07-07,Assam,25.9611,91.3681,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kamrup district, Assam, India', 'source_name': 'Hindustan Times', 'source_link': 'http://www.hindustantimes.com/india-news/two-killed-due-to-landslide-in-assam/story-iWPiQmWinCDc8gZotcTmFM.html'}",182.0,5.13,291.8,24.29,49.8,,,,,,,,,,,,TRAIN
GLC-REAL-1771,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-04-20,Assam,26.1978,91.7665,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Raj Bhavan Guwahati, Assam', 'source_name': 'assamtribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=apr2110/at06'}",88.0,17.57,180.0,33.21,123.36,,,,,,,,,,,,TRAIN
GLC-REAL-6968,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-06-13,Meghalaya,25.463,92.2121,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon', 'source_name': 'newKarala', 'source_link': 'http://www.newkerala.com/news/2015/fullnews-73439.html'}",1384.0,2.13,26.57,32.26,105.13,,,,,,,,,,,,TRAIN
GLC-REAL-4570,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2012-09-19,Arunachal Pradesh,27.8458,95.2253,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': '\xa0Arunachal Pradesh\xa0', 'source_name': 'articles.timesofindia', 'source_link': 'http://articles.timesofindia.indiatimes.com/2012-09-19/guwahati/33951873_1_landslides-road-communication-water-tank'}",133.0,0.95,90.0,62.91,108.4,,,,,,,,,,,,TRAIN
GLC-REAL-1935,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-06-03,Tripura,23.8986,91.7599,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'atharamura hills, Highway 44, Tripura', 'source_name': 'Telegraph India', 'source_link': 'http://www.telegraphindia.com/1100605/jsp/northeast/story_12529386.jsp'}",190.0,6.72,261.87,40.65,82.29,,,,,,,,,,,,TRAIN
GLC-REAL-7276,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-07-25,Assam,26.1062,91.8717,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'source_name': 'ASSAM Talks', 'source_link': 'http://www.assamtalks.com/2-killed-in-jorabat-landslide.html'}",248.0,8.74,12.53,11.76,44.78,,,,,,,,,,,,TRAIN
GLC-REAL-6293,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-10-20,Meghalaya,25.5006,90.0896,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'South West Garo Hills', 'source_name': 'TIMES OF INDIA', 'source_link': 'http://timesofindia.indiatimes.com/city/guwahati/Landslide-deluge-kill-7-in-Meghalayas-Garo-Hills/articleshow/43174646.cms'}",47.0,3.93,284.04,0.0,0.07,,,,,,,,,,,,TRAIN
GLC-REAL-4858,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-05-11,Assam,26.1662,91.7138,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Nursery, North Guwahati, Guwahati, Assam,', 'source_name': 'articles.timesofindia.indiatimes.com', 'source_link': 'http://articles.timesofindia.indiatimes.com/2013-05-12/guwahati/39203561_1_artificial-floods-guwahati-municipal-corporation-gs-road'}",147.0,22.62,180.0,38.98,109.25,,,,,,,,,,,,TRAIN
GLC-REAL-5269,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-08-04,Nagaland,25.8376,94.5234,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Tizu, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'}",804.0,1.35,315.0,5.78,14.93,,,,,,,,,,,,TRAIN
GLC-REAL-5270,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-08-04,Nagaland,26.0481,94.4619,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Phizo, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'}",866.0,29.93,337.89,5.78,14.93,,,,,,,,,,,,TRAIN
GLC-REAL-6284,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-09-22,Assam,26.1324,91.8342,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Batahghuli', 'source_name': 'Assam Tribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051'}",70.0,3.81,90.0,126.76,191.59,,,,,,,,,,,,TRAIN
GLC-REAL-9251,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-07-28,Nagaland,25.8702,94.7844,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Government Middle School (GMS) Kiphire station “B”, Kiphire, Nagaland, India', 'source_name': 'Nagaland Post', 'source_link': 'http://nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDEwMDI0Mw%3D%3D'}",1148.0,3.44,146.31,28.36,51.51,,,,,,,,,,,,TRAIN
GLC-REAL-7699,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-08-19,Nagaland,26.0214,94.5224,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Zunheboto district', 'source_name': 'Web India 123', 'source_link': 'http://news.webindia123.com/news/Articles/India/20150819/2663754.html'}",1622.0,32.06,334.8,14.28,30.55,,,,,,,,,,,,TRAIN
GLC-REAL-7589,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-08-19,Meghalaya,25.2568,92.3825,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'National Highway 44', 'source_name': 'International Business Times', 'source_link': 'http://www.ibtimes.co.in/meghalaya-massive-landslide-east-jaintia-hills-flash-floods-shillong-hit-normal-life-643439'}",803.0,5.55,300.96,35.06,81.02,,,,,,,,,,,,TRAIN
GLC-REAL-7887,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-08-16,Arunachal Pradesh,27.8835,96.9262,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Hawai', 'source_name': 'The Times of India', 'source_link': 'http://timesofindia.indiatimes.com/city/guwahati/Landslide-cuts-off-Anjaw-district-food-prices-rise/articleshow/48715682.cms'}",976.0,42.2,323.97,7.42,24.99,,,,,,,,,,,,TRAIN
GLC-REAL-9404,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-05-01,Arunachal Pradesh,28.0822,96.5316,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Hayuliang, Anjaw district,Arunachal Pradesh, India', 'source_name': 'Business Standard', 'source_link': 'http://www.business-standard.com/article/pti-stories/landslides-in-arunachal-district-no-loss-of-life-116050200846_1.html'}",581.0,31.43,11.0,6.31,22.57,,,,,,,,,,,,TRAIN
GLC-REAL-6287,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-09-22,Assam,26.1295,91.7056,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Dhirenpara', 'source_name': 'Assam Tribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051'}",144.0,4.76,53.13,126.76,191.59,,,,,,,,,,,,TRAIN
GLC-REAL-2304,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-08-21,Nagaland,25.5718,94.1211,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'NH 39 at Kigwema(?), between Mao Gate and Kohima, Nagaland', 'source_name': 'e-pao', 'source_link': 'http://www.e-pao.net/GP.asp?src=21..210810.aug10'}",1625.0,7.65,119.74,5.7,25.64,,,,,,,,,,,,TRAIN
GLC-REAL-5273,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-08-04,Nagaland,26.1807,94.5497,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Zhekuto, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'}",1648.0,28.08,268.21,5.78,14.93,,,,,,,,,,,,TRAIN
GLC-REAL-8995,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-07-14,Assam,26.1963,91.8074,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Noonmati Nijarapar area of the city, Guwahati, Assam, India', 'source_name': 'Indian Express', 'source_link': 'http://indianexpress.com/article/india/india-news-india/separate-landslides-kill-two-in-assam-2913748/'}",174.0,15.04,209.74,7.89,16.48,,,,,,,,,,,,TRAIN
