sample_id,date,lat,lon,elevation_m,slope_deg,aspect_deg,state,district,corridor,split_target,geology,trigger,label,source,sample_type
NON-LS-BG-0433,2023-01-10,23.7249,92.729,496.5,12.45,83.5,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0434,2023-07-14,23.7296,92.8163,644.8,5.53,219.6,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0435,2023-11-18,23.827,92.6519,1072.3,34.84,214.9,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0436,2023-11-18,23.7694,92.8983,623.3,38.8,221.4,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0437,2023-01-10,23.9232,92.803,870.0,2.6,302.1,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0438,2023-11-18,23.7847,92.7212,533.0,41.75,62.5,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0439,2023-03-15,23.6876,92.8818,672.8,10.13,23.8,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0440,2023-06-29,23.6557,92.8981,887.5,43.89,119.6,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0441,2023-10-04,23.7381,92.6624,971.3,42.49,305.3,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0442,2023-07-14,23.9341,92.9155,1047.3,5.33,257.8,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0443,2023-08-22,23.8619,92.8368,1234.6,25.16,305.8,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0444,2023-07-14,23.9317,92.7858,644.1,3.98,161.6,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0445,2023-01-10,23.6515,92.668,1171.0,9.77,41.3,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0446,2023-01-10,23.7397,92.6821,824.3,10.76,296.1,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0447,2023-08-22,23.702,92.7957,583.2,10.19,156.2,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0448,2023-08-22,23.814,92.9207,752.6,34.67,204.0,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0449,2023-06-29,23.7699,92.748,504.1,35.65,167.0,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0450,2023-11-18,23.8285,92.8717,520.2,26.28,202.1,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
LS-POS-0451,2024-07-20,24.8239,93.6694,1184.9,30.64,52.4,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,Excess Antecedent Saturation,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0452,2024-07-01,24.9071,93.5873,1341.5,41.49,267.4,Manipur,Noney,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,River Toe Scour,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0453,2024-07-01,24.9962,93.6909,830.7,37.25,87.1,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,Tupul Debris Avalanche,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0454,2024-08-10,25.0004,93.6433,1280.3,41.31,148.8,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,Tupul Debris Avalanche,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0455,2024-06-12,24.8877,93.6213,1296.0,32.37,207.5,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,Tupul Debris Avalanche,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0456,2024-08-10,25.0311,93.6247,749.8,43.08,105.5,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,Tupul Debris Avalanche,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0457,2024-07-20,24.8217,93.7049,1168.9,30.88,193.7,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,Excess Antecedent Saturation,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0458,2024-06-12,24.871,93.8335,1201.7,42.24,164.9,Manipur,Noney,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,Excess Antecedent Saturation,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0459,2024-07-02,24.975,93.7127,980.2,35.56,52.9,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,River Toe Scour,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0460,2024-07-02,25.0222,93.5625,726.1,40.37,115.8,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,Excess Antecedent Saturation,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0461,2024-07-02,24.8439,93.8346,590.2,39.29,69.7,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,Tupul Debris Avalanche,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0462,2024-08-10,24.8444,93.5172,1174.8,37.96,47.2,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,River Toe Scour,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0463,2024-07-01,25.033,93.5949,636.1,45.36,183.8,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,River Toe Scour,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0464,2024-06-12,24.8425,93.7292,810.2,30.79,233.1,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,Excess Antecedent Saturation,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0465,2024-07-20,24.8473,93.5936,718.7,47.14,148.2,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,River Toe Scour,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0466,2024-06-12,24.9358,93.6818,1174.2,49.95,127.2,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,Tupul Debris Avalanche,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0467,2024-07-01,24.8094,93.5263,1259.7,38.4,91.2,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,Tupul Debris Avalanche,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0468,2024-06-12,24.8754,93.8029,1268.4,31.68,59.1,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,Excess Antecedent Saturation,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0469,2024-06-12,24.7979,93.6342,611.4,34.7,107.5,Manipur,Noney,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,River Toe Scour,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0470,2024-07-02,25.0105,93.8706,885.7,31.01,52.7,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,Excess Antecedent Saturation,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0471,2024-07-01,24.925,93.5045,1179.9,36.13,61.7,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,Excess Antecedent Saturation,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0472,2024-07-20,24.9106,93.7264,1151.2,32.64,160.1,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,Excess Antecedent Saturation,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0473,2024-07-20,24.9997,93.8223,729.5,34.52,166.5,Manipur,Noney,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,River Toe Scour,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0474,2024-07-20,24.8512,93.8483,616.8,34.22,250.0,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,Tupul Debris Avalanche,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0475,2024-08-10,24.9683,93.6938,1105.0,41.06,250.2,Manipur,Noney,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,Tupul Debris Avalanche,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0476,2024-07-20,24.7962,93.5597,764.5,37.22,202.9,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,Tupul Debris Avalanche,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0477,2024-07-02,24.8513,93.8211,747.2,49.52,156.1,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,Tupul Debris Avalanche,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0478,2024-07-02,24.8222,93.769,1210.9,43.46,142.3,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,Tupul Debris Avalanche,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0479,2024-07-02,24.9514,93.6083,615.0,49.85,90.6,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,Excess Antecedent Saturation,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0480,2024-07-20,24.8555,93.8047,955.7,42.76,165.5,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,River Toe Scour,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0481,2024-06-12,24.9356,93.7661,950.6,42.9,79.9,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,Excess Antecedent Saturation,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0482,2024-06-12,24.7799,93.7413,968.9,35.07,221.1,Manipur,Noney,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,Excess Antecedent Saturation,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0483,2024-07-01,24.9843,93.8166,1032.0,40.23,226.9,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,Excess Antecedent Saturation,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0484,2024-07-20,25.0041,93.6297,1091.2,41.88,119.5,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,River Toe Scour,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0485,2024-08-10,24.9806,93.5905,1103.9,34.67,220.6,Manipur,Noney,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,River Toe Scour,1,NASA_GLC,POSITIVE_LANDSLIDE
NON-LS-BG-0486,2024-07-20,24.8137,93.5488,983.6,37.45,119.5,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0487,2024-07-20,24.8896,93.5055,503.2,38.98,260.7,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0488,2024-08-10,24.8978,93.7534,1064.3,44.05,8.9,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0489,2024-07-20,24.8588,93.7187,1090.9,4.09,356.9,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0490,2024-08-10,25.0483,93.7422,678.6,46.66,97.9,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0491,2024-02-20,24.9401,93.7374,452.6,11.61,123.4,Manipur,Noney,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0492,2024-07-20,24.7904,93.5378,1084.4,27.95,232.2,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0493,2024-08-10,24.8365,93.6195,1130.7,30.3,344.7,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0494,2024-04-12,24.9197,93.7058,505.9,9.36,81.3,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0495,2024-02-20,24.867,93.692,547.0,3.51,191.5,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0496,2024-06-12,25.0121,93.8982,891.6,12.66,176.1,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0497,2024-07-20,25.0079,93.7369,978.4,40.16,206.2,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0498,2024-02-20,24.827,93.8216,770.1,14.93,9.2,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0499,2024-07-01,24.9351,93.84,592.1,28.05,107.3,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0500,2024-07-02,24.8334,93.8086,945.2,30.15,229.6,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0501,2024-04-12,24.996,93.5166,826.1,11.12,323.3,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0502,2024-06-12,24.993,93.7333,1005.9,7.06,252.2,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0503,2024-02-20,24.9811,93.6349,1169.7,9.12,252.8,Manipur,Noney,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0504,2024-06-12,24.8494,93.7703,746.9,11.95,90.3,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0505,2024-07-20,25.0408,93.6511,488.1,6.74,359.2,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0506,2024-07-02,24.8855,93.6419,750.5,38.22,237.5,Manipur,Noney,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0507,2024-04-12,24.8826,93.7593,487.6,12.67,71.2,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0508,2024-08-10,24.8042,93.605,847.1,28.9,243.2,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0509,2024-08-10,24.7614,93.748,981.1,42.99,207.7,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0510,2024-07-02,24.9121,93.5317,878.5,44.71,155.8,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0511,2024-04-12,24.9287,93.5322,1168.2,11.94,113.4,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0512,2024-02-20,24.9874,93.8663,718.8,6.34,315.0,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0513,2024-08-10,25.0413,93.5709,999.6,25.77,3.8,Manipur,Tamenglong,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0514,2024-08-10,24.9858,93.7472,704.9,37.25,158.3,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Disang Shale & Sandstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0515,2024-08-10,24.9432,93.6524,482.3,43.33,326.0,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0516,2024-04-12,25.0006,93.5788,781.9,4.99,78.5,Manipur,Noney,Manipur Noney Tupul Valley & NH-37,TEST,Colluvial Silt Bed,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0517,2024-07-20,25.0306,93.6864,785.2,2.68,149.4,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0518,2024-02-20,24.7543,93.6913,456.3,12.75,188.4,Manipur,Noney,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0519,2024-07-20,24.774,93.6767,566.6,4.81,143.2,Manipur,Noney,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0520,2024-08-10,24.9035,93.6933,736.7,47.43,199.2,Manipur,Imphal West,Manipur Noney Tupul Valley & NH-37,TEST,Flysch Sequence,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
LS-POS-0486,2021-07-28,27.3942,88.5107,1810.9,44.95,328.2,Sikkim,West Sikkim,Sikkim & NH-10 Corridor,TRAIN,Granite Gneiss,Monsoon Cloudburst,1,ISRO_ATLAS,POSITIVE_LANDSLIDE
LS-POS-0487,2021-08-14,27.6628,88.4884,2208.5,43.25,303.1,Sikkim,Kalimpong,Sikkim & NH-10 Corridor,TRAIN,Granite Gneiss,Prolonged Downpour,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0488,2020-06-25,27.6705,88.2996,1966.7,46.55,49.0,Sikkim,South Sikkim,Sikkim & NH-10 Corridor,TRAIN,Granite Gneiss,High Intensity Rain,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0489,2020-06-25,27.5626,88.2682,2031.1,44.67,333.2,Sikkim,South Sikkim,Sikkim & NH-10 Corridor,TRAIN,Granite Gneiss,Prolonged Downpour,1,NASA_GLC,POSITIVE_LANDSLIDE
LS-POS-0490,2018-08-18,27.1164,88.3081,1161.8,45.38,25.2,Sikkim,North Sikkim,Sikkim & NH-10 Corridor,TRAIN,Schist & Phyllite,Prolonged Downpour,1,ISRO_ATLAS,POSITIVE_LANDSLIDE
LS-POS-0491,2020-08-11,27.127,88.3251,1089.8,40.08,193.7,Sikkim,South Sikkim,Sikkim & NH-10 Corridor,TRAIN,Quartzite Schist,Monsoon Cloudburst,1,ISRO_ATLAS,POSITIVE_LANDSLIDE
LS-POS-0492,2020-09-22,27.4203,88.3477,1681.3,37.32,299.5,Sikkim,South Sikkim,Sikkim & NH-10 Corridor,TRAIN,Disang Shale,High Intensity Rain,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0493,2018-06-14,27.5055,88.4392,1884.1,42.53,65.4,Sikkim,East Sikkim,Sikkim & NH-10 Corridor,TRAIN,Granite Gneiss,Monsoon Cloudburst,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0494,2018-07-22,26.9343,88.5518,1065.0,47.01,187.1,Sikkim,West Sikkim,Sikkim & NH-10 Corridor,TRAIN,Disang Shale,Prolonged Downpour,1,ISRO_ATLAS,POSITIVE_LANDSLIDE
LS-POS-0495,2021-06-25,27.2388,88.4746,1341.5,35.47,60.8,Sikkim,Kalimpong,Sikkim & NH-10 Corridor,TRAIN,Quartzite Schist,Monsoon Cloudburst,1,ISRO_ATLAS,POSITIVE_LANDSLIDE
LS-POS-0496,2021-06-25,27.3552,88.4698,891.9,37.44,292.8,Sikkim,West Sikkim,Sikkim & NH-10 Corridor,TRAIN,Granite Gneiss,High Intensity Rain,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0497,2022-07-19,27.2552,88.3047,2111.6,40.7,315.4,Sikkim,East Sikkim,Sikkim & NH-10 Corridor,TRAIN,Quartzite Schist,High Intensity Rain,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0498,2019-06-28,27.1762,88.2571,841.0,33.65,208.8,Sikkim,South Sikkim,Sikkim & NH-10 Corridor,TRAIN,Quartzite Schist,Prolonged Downpour,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0499,2022-08-05,27.381,88.6031,941.2,34.88,17.9,Sikkim,West Sikkim,Sikkim & NH-10 Corridor,TRAIN,Disang Shale,Prolonged Downpour,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0500,2022-07-19,27.1895,88.3236,1710.6,41.48,326.7,Sikkim,North Sikkim,Sikkim & NH-10 Corridor,TRAIN,Quartzite Schist,Monsoon Cloudburst,1,NASA_GLC,POSITIVE_LANDSLIDE
NON-LS-BG-0521,2021-08-14,27.6844,88.4257,2299.7,44.92,23.4,Sikkim,Kalimpong,Sikkim & NH-10 Corridor,TRAIN,Granite Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0522,2022-05-18,27.281,88.145,1432.6,43.11,42.2,Sikkim,Kalimpong,Sikkim & NH-10 Corridor,TRAIN,Granite Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0523,2021-07-28,27.5591,88.2034,1455.5,30.44,326.8,Sikkim,East Sikkim,Sikkim & NH-10 Corridor,TRAIN,Granite Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0524,2022-08-05,27.3647,88.3865,641.3,41.18,254.1,Sikkim,West Sikkim,Sikkim & NH-10 Corridor,TRAIN,Schist & Phyllite,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0525,2022-07-19,27.5903,88.6283,1469.1,39.95,203.8,Sikkim,East Sikkim,Sikkim & NH-10 Corridor,TRAIN,Granite Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0526,2021-09-02,27.2894,88.4181,1478.9,42.25,146.3,Sikkim,South Sikkim,Sikkim & NH-10 Corridor,TRAIN,Disang Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0527,2021-11-05,27.445,88.5081,1111.9,33.97,50.0,Sikkim,East Sikkim,Sikkim & NH-10 Corridor,TRAIN,Schist & Phyllite,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0528,2018-08-18,26.9565,88.2542,2186.8,28.42,22.7,Sikkim,South Sikkim,Sikkim & NH-10 Corridor,TRAIN,Quartzite Schist,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
